#xor_srcip xor_dstip xor_prot xor_srcport xor_dstport flowcnt pktcnt
1887566742 2072118059 17 600 24965 5 5
3567075499 1925204184 6 74 22434 3 54
3495420747 833919161 6 796 5337 3 3
1912457440 1987239189 17 133 11167 3 5
216477634 1087229091 0 1440 65199 4 32
2023211949 2023460720 6 1316 40673 5 9
0 0 0 0 0 0 0
3598317267 1050384056 17 254 16025 5 8
407623794 1190990638 23 1077 13776 6 16
3715905003 979395699 17 1444 26882 3 3
2791964432 155296281 0 8 7009 4 4
217964185 2859113164 23 126 11312 2 221
3596346519 2216532817 17 60 57351 5 5
170701511 45245909 23 480 22791 6 62
2721331191 2858888598 23 923 29794 6 6
130037075 33308652 23 114 6521 2 2
3716137547 2080902326 17 60 13988 1 1
3942273190 61021471 0 2 11563 4 4
2929241877 3769097586 23 731 23643 4 4
3723291143 3701293635 17 179 10389 3 3
389165116 2712983172 0 1144 15660 2 2
3639916785 2080958110 6 431 58386 3 3
259902388 2848982266 23 115 2582 2 142
1991014541 2080960914 6 66 55555 1 1
3732653805 1934855271 17 140 10002 1 1
3716099398 1025485659 6 248 12622 1 1
124828445 3888316670 0 407 64850 6 6
130107227 20963255 0 187 5813 2 2
3644597762 2080971622 6 128 6207 3 18
3639693465 940380474 6 183 51090 5 5
2882719497 115285 0 176 16039 2 2
3066399340 2967533017 23 1002 39462 4 4
364498772 3021265347 0 1876 58935 8 209
2936257355 3770615687 0 320 40311 4 4
1912510271 3535842370 6 1286 27056 1 1
122742047 2915041108 0 1448 2452 2 2
196419916 130706589 23 1871 48553 4 21
220958909 248226093 0 243 47899 4 6
1938632915 3624629881 17 742 60563 3 3
2691091506 4276472327 0 179 7506 4 4
3669943824 2076251028 17 65 44367 1 1
2098753427 3536030873 17 74 9698 3 3
0 0 0 0 0 0 0
3669889114 3684726369 6 1251 18089 3 7
37819142 470506591 23 161 39503 4 186
178538 172775 23 118 12419 2 54
2691121318 2954293108 0 753 55843 4 4
2894277890 2972278353 0 1726 13392 2 2
111043 263032661 23 356 29312 2 2
2427828230 3336845979 6 762 24991 5 57
1991155087 1813294250 6 1324 37770 3 118
80742156 221851991 0 1495 42376 4 159
2791885271 96002156 0 224 35618 4 4
125012519 2694113926 23 1295 6282 2 6
2517744469 1981729570 17 561 60015 3 3
2098752898 1925626242 17 140 8008 1 1
2791941326 93538 23 0 18802 2 7
2015190220 1017013119 6 100 23538 3 3
3716116314 3535854500 6 78 2409 1 1
0 0 0 0 0 0 0
0 0 0 0 0 0 0
3516465631 2081025032 6 575 12862 3 313
2098738376 2081016620 17 140 12186 1 1
101476358 3843792615 0 176 1301 4 4
1912490451 2001587951 6 66 61408 1 1
3716025372 1027183383 6 213 4450 1 1
1912483058 3679557377 6 110 10597 1 1
2622979742 935646264 6 1433 53294 9 9
3417363382 953721333 6 72 49693 3 3
183102545 1096455120 0 405 22419 8 8
3669936438 2063476120 17 74 9216 1 1
168232625 2081137446 17 22 6881 3 3
3669923911 2426452685 17 1430 11350 3 3
2065090163 3598207364 6 62 4776 3 3
2064778209 3585719975 6 638 2635 3 3
2783191766 3921365936 23 1287 52202 4 21
3016503791 3777797643 0 1202 57920 6 43
0 0 0 0 0 0 0
12631 1248855450 23 364 57707 2 2
304972585 189185178 0 428 62734 6 8
2805254894 4116460027 23 1333 63013 6 19
3090478089 155679751 23 349 9626 2 13
1652133195 3712650696 17 1382 56559 3 14
356621762 2827858371 0 1248 30247 4 9
2791770925 220838556 0 1417 29884 2 19
184378 130575756 23 8 53410 2 2
2098742479 3679936038 6 62 51429 1 1
3642655667 2588345567 6 47 55446 3 42
388215309 3149460341 0 119 42576 4 10
2065059503 2076418264 6 62 34722 1 1
1924018846 3642926661 17 1468 37472 7 11
122869434 1191633409 0 69 2978 4 6
3511693976 3598363742 6 60 12463 3 3
1793353362 988933661 6 490 17586 3 3
3716060811 2063471321 6 62 6760 1 1
3716041288 2080920237 6 60 63553 1 1
1899341679 2080771136 17 70 2662 1 1
72763038 143976469 23 2 4374 4 5
3681618028 898488540 17 185 23947 3 61
2791927074 3866030366 23 1812 54126 4 4
135704018 3879838916 23 442 58100 4 4
2691086323 1093994700 23 1583 22379 2 2
2061001971 1976220665 6 353 56364 7 7
2023178162 979447586 6 21 57759 5 5
2061069182 1956344187 6 254 12493 3 3
3514849552 1779405737 6 171 27631 3 3
0 0 0 0 0 0 0
2691073027 2807795119 23 1001 11511 4 5
2832724441 95951697 23 209 12097 2 2
58824667 1190981358 23 116 7173 2 2
2060991758 1981697573 17 263 52709 3 3
3644824019 3351282961 6 344 18673 7 7
0 0 0 0 0 0 0
1912361818 1934980280 17 1047 4186 5 5
144520306 9451559 23 178 36295 2 2
1988912676 995595951 17 709 20449 3 5
194016172 3875430034 23 254 31325 6 16
1991187069 1746880083 6 1262 26566 5 5
3616945734 2076282096 17 1622 51591 3 67
2098795205 1019643793 17 300 48362 1 3
3415457298 1669404945 6 136 63140 7 7
2087051510 3419094148 17 207 31673 5 5
3652865646 3557600364 6 766 6965 3 14
8589321 189165134 0 250 21215 2 2
6369 182639023 0 541 8372 2 2
58941201 2949368066 0 802 33809 4 4
1621856275 2142168870 17 419 55943 3 678
2065064123 1994929339 17 438 14721 1 1
130252091 27740661 23 13 29184 2 2
0 0 0 0 0 0 0
2753478807 220770446 23 2000 50580 6 63
130124841 1188904150 0 114 47880 2 39
4093502053 1080659436 23 372 48212 6 29
0 0 0 0 0 0 0
227669841 75933813 23 884 1712 4 5
2691573706 4294540506 0 979 54094 4 4
3660523531 3597725864 6 249 63033 5 5
76966 189098710 23 125 17848 2 2
2887208016 1218948011 0 307 18517 4 4
3372497286 979453070 6 1036 62176 3 3
3417494302 3688628366 6 18 13406 3 5
1669540040 832697629 17 635 32958 5 5
265748616 1093808976 0 0 62365 2 2
1912404644 2078607435 17 609 52760 3 8
380491825 2807788911 0 1408 643 2 3
3715923297 2076251309 6 60 60031 1 5
3716057660 3524339826 17 72 19237 3 5
1991110208 2076299149 17 140 20064 1 1
3715931798 2645064401 17 480 55815 3 3
3669926071 2001595158 17 289 15838 1 1
924177881 3496038017 17 1361 38748 5 6
130093211 3171660466 0 1068 25746 4 4
3532711403 3565502378 17 587 12072 5 5
3658345053 3468397551 6 470 15532 3 17
2774585810 264815566 23 1749 48834 6 373
2791854824 1178116358 0 197 45266 2 2
3416399701 1027123835 17 340 27267 1 1
230043102 3825771316 0 1794 23599 6 6
26190838 3778208948 0 146 24851 2 22
130221404 3891504870 23 154 1862 4 15
1983787059 3679538419 6 1512 25004 3 32
2894153140 182502765 0 0 23144 2 2
2873129029 1133695406 23 47 20964 4 4
216485278 384609725 23 1083 34617 4 342
8860739 145281062 0 342 20469 4 4
2762764310 1228119369 23 1347 23618 2 2
2098755548 1934689834 17 60 12121 1 1
1993998683 3518089722 6 826 12182 5 5
1617592152 808807087 17 574 3350 5 30
2934718846 3962617303 23 910 51961 8 16
2085026596 3319747202 6 11 49014 5 5
216318921 4000361626 0 1091 58652 6 6
3549758957 901676962 17 165 47689 5 5
2800593162 4153869795 0 171 61670 4 4
2012406035 3441658920 6 149 49889 5 83
3507018143 3445644292 17 630 17249 3 3
2884813502 1272156643 0 530 3767 4 7
3716135643 2001533560 17 504 57191 3 3
2098958113 1019723900 6 60 58621 1 6
1991060137 2080935706 6 60 63097 1 1
3495642972 3431321307 6 685 16190 3 3
3660387806 3697206361 6 664 5007 3 3
3715957359 1019737317 6 686 4050 1 1
160512 189086197 0 545 17988 2 9
1989132908 3490737755 17 1718 61056 7 7
1989020635 3557341919 17 86 54540 3 41
2139364928 2610499012 17 151 6231 9 9
122866294 3121841343 0 234 39819 4 4
58930657 248477620 23 118 11180 2 2
2792056810 107977570 0 154 41830 2 2
3411078833 1019737741 17 1055 59263 3 3
1933475188 3670301973 6 1545 63882 5 59
2751951548 438827 0 314 16610 2 55
3124881129 2949993578 0 626 521 2 63
3669986082 3605359448 17 1846 18621 3 12
2036041421 938246171 17 208 13152 7 12
165733518 2914641118 0 12 28353 2 8
183333194 287402775 0 557 21789 4 4
3611749526 2104125048 17 60 9158 3 3
124912920 41868153 23 727 56017 4 4
380462989 2887495420 0 167 32505 2 3
3368139465 908211516 17 1761 20110 7 32
3681554912 2076263608 6 19 62212 3 3
2873142571 2807617400 23 130 21237 2 2
1983879337 2076251614 6 1382 30009 3 4
3716134892 2080919370 17 1059 6965 1 1
3686937551 3557390123 17 149 62832 3 27
3715917690 1940247671 17 74 3351 1 1
2831165329 1103498604 23 468 29278 4 4
1988631186 917207956 6 602 42521 5 5
3605700295 2089023364 6 804 25983 5 41
3681860362 2138387151 17 577 62142 3 5
1912418633 3679855252 6 1494 16572 1 110
2932820813 1307042663 23 355 59269 6 8
2936161275 270179550 0 0 55324 2 2
1912528616 3679487784 17 127 27020 1 1
84114 130657256 0 0 29803 2 2
123036474 181427620 23 521 32052 6 18
3715897094 3524339213 6 60 3600 1 1
1827514475 987044941 17 107 26031 3 3
3005572338 4131610105 0 81 25097 2 2
25969 2693795208 23 344 31855 2 2
3716142409 3524339213 6 60 8079 1 1
3723326502 3557716046 17 147 27529 3 3
2894166272 116892641 23 116 37821 2 2
2944497813 130725796 23 85 25746 2 2
2090738096 2018773926 6 1939 7671 5 5
2084854686 1894705177 17 84 53488 5 55
468095773 232362607 23 1039 7475 6 9
438471658 3983569546 23 12 58846 4 4
2751802125 1331679519 23 1327 32470 4 5
2045551619 2100802852 6 929 833 5 10
2832843835 1304754607 0 1145 28174 4 9
2065064550 1994974237 6 153 14665 1 1
2791985631 182675971 23 1279 18675 2 4
2791847819 1087116278 0 2 531 2 2
3716114190 1925625625 17 74 4529 1 1
30514198 2807774181 23 125 46549 2 106
182886588 2742137881 23 1306 54805 4 4
101495283 220890251 0 1893 14448 4 4
3294451068 2143322246 6 97 24615 9 9
3716152859 1934805299 6 62 4277 1 1
184847223 3070824153 23 251 64940 6 14
144610525 1093933019 0 1161 3140 2 4
3643322288 1959186287 17 82 52728 5 6
96390 248394737 0 541 4046 2 2
3384296722 937032312 17 1267 23654 3 3
3516472705 1886592326 6 244 22323 3 3
58941366 130573597 23 1247 27081 2 2
143073165 182661995 23 0 8631 2 4
3589957514 1925503693 17 346 10785 3 3
1809162284 994681696 17 320 40142 3 148
1068594006 3524270770 6 66 21281 3 3
2936144326 2818805581 0 1419 5577 2 137
2691124747 1152262810 23 367 17234 4 4
2812736146 3184108904 23 200 19111 2 37
1912514867 3679556567 6 62 3010 1 1
3586777946 2652580588 6 121 7816 5 16
0 0 0 0 0 0 0
2751944158 1177911686 0 823 36981 6 11
1983730324 3565244723 6 480 4632 3 3
380566735 2855750640 23 1379 53362 6 6
1480450996 4041706177 0 122 48913 6 35
3077071532 88987457 23 7 30278 2 3
2036048461 3591158327 17 18 7436 3 3
2803274162 9786381 0 1066 34297 4 4
73472731 110404790 0 266 54405 4 4
1912512480 2080990750 6 60 14211 1 2
58730642 2962025512 23 1381 20224 2 12
1910403129 3289901102 17 527 49920 5 5
130062515 244598739 0 727 852 6 14
3516521651 3589614116 17 1481 58301 5 21
2069672074 2041427338 17 1323 24051 3 6
380550843 486099 23 818 17275 2 2
58952526 2962154031 23 490 23146 2 2
3616862024 3524319886 17 349 6513 3 3
127514993 2694057822 23 42 48565 2 2
2098749326 1027180619 17 314 12291 1 1
3598285738 2041651558 17 234 5805 3 3
3716054648 2080933336 6 62 63001 1 1
27595 2710181891 0 1514 52594 4 226
1903092432 990116589 17 1256 16969 5 16
2747783341 182565036 23 220 4138 4 4
2792064300 1207191245 0 122 11151 2 2
2098977949 2076262482 6 742 1867 1 1
2038111422 3545215758 17 899 5846 3 3
207899 15774874 0 361 7293 2 2
977102968 1754646869 17 133 37833 5 5
1890038036 3666338172 6 429 27004 7 12
265793689 2807989660 23 0 27182 2 40
1912532508 3746493922 6 604 18043 3 3
3716088213 2068969623 6 249 48765 3 3
3715894813 2455338291 17 70 54634 5 17
3483959459 2484834209 17 444 13783 5 18
2037979082 979591238 6 62 56135 1 1
2884813529 183374378 0 157 53578 2 2
1983807320 1898910649 17 608 46416 3 3
1988961175 3679819728 6 1512 47040 3 730
2802819747 4011360678 23 1165 42962 8 40
2038025284 3545158861 6 762 1237 1 1
3558540640 3274661693 6 165 9178 3 5
2822700459 184416028 0 1790 10696 6 6
3495534729 2108529558 17 1366 13909 3 3
216306657 2694128816 23 206 4555 2 2
3954875854 2932942541 0 1358 24002 6 81
2888981894 171273 23 1454 8777 2 9
3642597003 2527963765 6 60 51189 3 632
4209120002 3847441343 0 1427 63597 6 19
2712534875 3785860846 0 297 33744 4 4
2128050773 2643249265 17 955 12705 3 1232
1912490635 3397700082 17 1482 11718 1 116
2749701840 16010448 0 3 61294 2 3
3721320216 2076593921 6 233 55686 3 11
2812667506 288712 23 270 19130 2 2
3031045129 3948683574 0 1213 31195 8 1303
32244050 3824173476 0 1254 464 6 18
721213134 3255680712 6 0 3813 3 54
2691021228 182682651 23 282 6512 2 9
3741148952 2080921297 17 107 15381 1 1
216452969 3998422323 0 33 27091 2 2
214205128 2878096542 0 1217 55435 6 27
3016557311 1081029406 0 1066 57588 4 5
2817308065 2791032971 23 1452 56350 4 4
2098729084 2323282299 17 66 64873 3 3
2894117663 220953560 0 0 943 2 2
3716146419 2081088499 6 1494 2967 1 1
3716116682 2547857876 17 1448 36335 3 4
2831175374 1330271106 23 126 20630 4 11
203284696 3863597194 0 740 5010 2 285
2791770878 287698233 0 61 34999 4 4
1912403357 1025379313 6 63 3260 1 1
3716112134 2081129655 6 60 1994 1 1
2691075732 227039 0 197 47127 2 2
0 0 0 0 0 0 0
110686 1188976760 23 1334 59585 2 3
1095865580 2724733251 0 272 6699 4 10
196394663 400022213 0 461 11227 4 4
2907661529 42271189 0 995 38395 8 8
2822648814 1275336457 0 121 7917 2 2
2064924744 2076286509 6 60 40292 1 2
3660361015 878107461 17 78 39001 5 7
3669947237 1925625625 17 74 3472 1 1
3617033006 2118517126 17 384 5210 3 10
2894124744 210661007 23 444 18677 2 2
101202093 130738883 23 383 51292 2 2
252643823 2699667659 23 682 29884 4 4
3126780009 1239398053 23 122 9104 4 6
1912364252 1899857234 6 74 3644 1 1
146792809 2821638473 0 0 60492 2 2
2051747720 1897985495 17 197 34485 3 4
2783478610 105270 23 205 8230 2 2
2884763743 2808544612 23 1165 15511 4 5
2824010784 1204211324 23 190 8530 4 4
258324321 132793467 0 1722 42072 4 4
2691100380 2974131615 0 1420 11850 2 2
2064947304 2108499887 17 705 7976 3 6
1988891503 846169573 6 581 60934 3 4
58973917 2835570797 23 126 18151 2 39
101271887 438309 23 330 50886 2 2
285631864 2962139236 0 362 9976 2 3
3216949554 486351592 0 1124 62015 6 6
1877291771 930324748 6 187 53679 5 5
2691155583 257678455 0 35 26648 4 4
510390015 32841161 23 1389 30907 8 8
148745515 123363835 0 178 52196 4 47
359788433 241846 0 337 32104 4 5
2691059629 263037771 23 42 57340 2 2
3617289865 3322571479 17 209 19789 3 3
2902817248 40767558 0 111 3366 4 4
2781719453 1103165866 0 250 57220 4 4
1983709968 3403375048 17 72 18112 3 3
30885 3764126556 23 289 52579 4 4
2038026146 1025485169 6 60 62755 1 1
2098857994 871874217 17 811 63824 3 3
1918699064 2066905068 6 406 25652 5 5
3152870600 2693825503 23 179 26663 4 12
2791786525 3202899489 0 261 26119 4 4
2955159812 119288051 23 1254 64321 8 8
2918625849 1319098551 0 490 26568 6 6
2691086465 78255765 23 490 289 2 9
130217 155483369 23 0 57299 4 4
2873210109 3940809507 0 477 30448 4 4
58904 210532439 23 337 15587 2 2
2064887897 3679588407 17 1350 61154 3 4
370083984 3116654317 0 1446 40354 2 54
2870503988 107785129 23 21 6516 4 4
130272685 2705504092 0 935 22286 2 2
2751975584 1247015185 0 858 59453 2 7
28791 130619887 23 425 17032 2 2
3681793580 2426814698 6 699 50568 3 13
2472088599 1925275648 17 163 5076 3 3
1991067983 2063562255 17 130 15645 5 29
1912390646 3524339213 6 66 3255 1 1
2691068104 102285780 23 666 14072 4 25
2870341874 2807883216 0 4 61391 2 2
1962563249 2126707534 6 567 29434 5 5
442340189 2832900078 0 1121 59294 8 10
2064986558 2076377811 6 60 2319 1 4
130388985 2807615059 0 503 48226 4 16
3607509094 2108166045 6 304 6185 3 3
3633611232 2545669094 17 1095 27221 5 5
3716094159 993746607 17 1499 45245 5 90
2043261361 1019299659 17 454 48896 5 8
1912401131 3701087482 17 289 14048 3 3
1991046591 2078024813 17 70 11129 5 11
2084754624 1007072967 6 1667 9103 5 9
1912489708 3491159473 6 1189 63457 3 496
1802271471 1006991357 6 29 43422 5 7
2749271582 15772224 23 118 22214 2 2
1967168774 3557690688 6 246 50028 3 3
2944856196 140695910 0 350 10382 2 2
2078840435 1024349036 17 142 60768 3 3
216385448 2818933432 0 8 17487 2 2
3417869495 2368095443 6 1557 9353 3 3
101558089 2693995243 23 912 31207 2 10
3516651458 1019647506 6 552 23118 3 3
2882595385 2914542379 0 808 6756 4 15
3498502964 2111018289 17 1044 18047 3 3
3510 2815100488 0 0 20567 2 2
2882569548 4026029014 0 356 31207 2 2
3566237538 3697995508 6 361 13316 5 5
73565863 61239 23 176 16233 2 2
2064972173 3598250215 6 320 52087 3 3
134132 2693980712 0 1285 24201 2 2
2894209149 2780314662 23 53 6482 4 23
2886869698 220972457 23 174 374 2 2
2000895630 3661984064 17 239 53431 7 8
0 0 0 0 0 0 0
151245117 73289474 23 84 62275 6 6
2882701204 3949255395 0 401 33415 4 323
2894269243 1094080558 23 116 19173 2 2
1889888970 3598471962 17 23 11010 3 3
2051693205 2076214390 6 1528 42124 3 22
2882792868 1087338842 23 177 53163 2 2
1986782589 2080949784 6 60 18888 1 1
2936040168 2887433762 0 126 24582 2 247
2065412634 3587814850 17 1220 13192 3 3
2098975621 988985985 17 396 30634 3 3
3681572840 3565218789 6 1448 54724 3 3
277129686 2914943131 23 210 56071 4 201
1889675469 904942377 17 18 38831 3 7
73966 1087371786 0 1424 24304 4 246
1983789685 3679597922 17 1423 7909 3 4
3629085005 1638967514 17 746 1161 5 5
3642589405 2001688905 17 1116 64891 3 3
3716120673 3679570472 17 70 18022 1 1
2882752239 151335256 0 198 19822 2 2
2711881904 172279 23 133 25000 4 4
130071556 9213 0 0 1685 2 2
99033369 29534 0 124 7829 2 2
2691005511 2914534403 23 1328 8192 2 2
2832224047 1076379308 0 1255 10902 6 46
3716047022 1934857739 6 467 12724 1 1
2894209828 116774858 23 21 14892 2 2
2896191888 1315951980 0 207 53447 4 23
0 0 0 0 0 0 0
2791857626 96194469 23 860 22940 2 2
499321504 2866392225 23 665 41032 6 7
3159670513 107818891 23 1524 12640 4 7
2894184207 31050259 0 521 32039 2 2
2702856366 1289682607 23 202 38457 4 88
2886966864 2818700280 0 349 11923 4 4
130037732 1092041940 23 642 7699 2 2
3073345694 2693999790 23 249 34958 2 5
2882769984 1094493885 23 1320 32101 4 10
3716101923 2001595158 17 293 18660 1 1
0 0 0 0 0 0 0
2894137808 2845253656 23 138 12949 2 2
2090779074 979593740 6 80 16129 1 1
28866292 2914570147 0 652 84 2 3
3172944024 64290096 23 1381 12683 4 14
3637590301 2026073019 17 1467 3904 3 3
3667680619 2538225180 6 782 49407 5 7
3716043645 3701304305 6 49 38302 3 3
2812611015 3949043302 23 115 251 4 4
2098879283 2080935706 6 62 3720 1 1
2691012694 257552859 0 117 9441 6 6
1989014285 3544818711 6 1514 19992 1 1
2691022926 1189291909 23 118 40046 4 6
3669872456 2377528385 6 110 20712 3 4
2098761959 2076296336 6 1506 4004 1 6
1988959570 3679489520 6 529 23421 3 3
2882738626 20748436 23 6 57530 2 2
2695579377 1106856446 0 2016 30981 4 18
3558044856 3544985935 17 429 49667 3 3
2098836029 2063478462 17 252 46069 3 3
3526321248 3542914811 6 1562 22724 3 3
2023220878 897253585 6 1356 28106 3 79
0 0 0 0 0 0 0
1938348314 3591285471 6 444 21093 5 5
1912370152 1032702873 17 60 21595 3 3
2792069474 2839562235 23 526 48061 4 5
3495252408 3701282943 17 333 26954 5 7
216504318 218901131 23 473 45594 4 4
2749716396 11911719 0 234 9709 4 4
0 0 0 0 0 0 0
3642662232 2467070107 6 446 18775 7 164
3639867780 2627096606 6 1319 7861 3 10
2894131007 2914930579 0 1092 19255 2 4
124815172 3901026875 23 62 61932 4 4
1983767899 3334405236 17 128 23163 3 3
1807045676 1905570898 17 395 35117 3 3
2783650294 2807847259 0 327 50451 2 2
3337586451 2076304823 17 1237 39282 5 12
182979616 2779023815 0 1196 1677 2 2
2870421969 3865677746 0 1512 4024 4 6
3616558704 1982374324 6 205 36705 5 5
2061005839 3679497542 6 140 45095 3 4
3716052067 2076423281 6 827 4335 1 1
